road_id,signals,transport,pois
10371529_743371634_0,0.025900862404832373,0.0,0.0
10371529_743371622_0,0.006646007755630865,0.0,0.0
10371530_267873043_0,0.001859012953013499,0.0009295064765067495,0.001859012953013499
13595397_271096577_0,0.1392119070429248,0.0477015260775151,0.0
13595397_344814479_0,0.1392119070429248,0.0,0.0
13595397_8383189623_0,0.024748501496420314,0.0,0.0
13598756_245474388_0,0.1392119070429248,0.05617319839877783,0.05617319839877783
13598756_243908533_0,0.053376457491703756,0.007625208213100536,0.015250416426201072
13598788_13919627_0,0.018183651316851325,0.08972017135946331,0.018183651316851325
13598788_12452780553_0,0.10605663736235045,0.07575474097310746,0.0
13919619_28836311_0,0.0,0.0,0.02305486763425781
13919619_28836319_0,0.0,0.0,0.016327737294856027
13919627_169693523_0,0.014819490527842136,0.039518641407579026,0.019759320703789513
13919627_29089629_0,0.0,0.027576330441367394,0.007878951554676397
13919638_90597716_0,0.0,0.0,0.0
13919638_29750051_0,0.0,0.0,0.0
13919638_2795860839_0,0.043044721272032155,0.021522360636016077,0.0
13919640_615044973_0,0.1392119070429248,0.0,0.0748320160583864
13919640_28836318_0,0.014800244247699951,0.0,0.014800244247699951
13919640_582645232_0,0.011070400556662023,0.0,0.0055352002783310116
13919646_153561901_0,0.1392119070429248,0.08972017135946331,0.13357975301284203
13919646_2739072743_0,0.058382721612577945,0.014595680403144486,0.014595680403144486
13919646_29749837_0,0.031955829095433125,0.021303886063622084,0.021303886063622084
13919649_53723978_0,0.04027244048670484,0.08054488097340969,0.04027244048670484
13919649_169693523_0,0.02326140514057607,0.03101520685410143,0.038769008567626786
13919649_169694475_0,0.0,0.005701921647690782,0.022807686590763127
13919653_31333462_0,0.0,0.0,0.016264115190047508
13919653_674738386_0,0.0,0.0,0.0645673522267472
13919747_21225882_0,0.09328450169286553,0.0,0.18656900338573107
13919747_95766256_0,0.015014762094395864,0.0,0.022522143141593797
13919747_31333461_0,0.052600574268913826,0.010520114853782766,0.04208045941513106
13919748_285092984_0,0.1392119070429248,0.08972017135946331,0.09117412732666434
13919748_245474392_0,0.1392119070429248,0.08972017135946331,0.06081250238349873
13919748_13598788_0,0.04380164653470211,0.03285123490102658,0.005475205816837764
13919749_169694476_0,0.09377216717354604,0.026792047763870296,0.026792047763870296
13919749_245474390_0,0.1392119070429248,0.08242562045716709,0.0
13919749_169694616_0,0.07358376575448411,0.012263960959080685,0.012263960959080685
21225800_21226989_0,0.0,0.0,0.0
21225800_21226778_0,0.02515663555379194,0.01257831777689597,0.0
21225801_729314001_0,0.0,0.023510495605335316,0.0
21225803_21226395_0,0.13600692246166377,0.06800346123083188,0.09067128164110919
21225803_21226754_0,0.1392119070429248,0.08972017135946331,0.17847770906302748
21225803_12812222607_0,0.1392119070429248,0.08972017135946331,0.1903435532103117
21225808_21226838_0,0.0,0.0,0.0
21225808_2720690359_0,0.0,0.0,0.0
21225808_2720690361_0,0.0,0.0,0.0
21225811_21226321_0,0.05614284097350886,0.0,0.0
21225817_21226870_0,0.0037099670266437642,0.0,0.0
21225818_313322380_0,0.01203327289941528,0.02406654579883056,0.02406654579883056
21225818_618006657_0,0.06529991565245823,0.03264995782622911,0.06529991565245823
21225818_1477831867_0,0.03908052560799698,0.03908052560799698,0.07816105121599395
21225818_2565024928_0,0.027713745383239778,0.055427490766479556,0.055427490766479556
21225819_279703106_0,0.0,0.0,0.0
21225819_21226575_0,0.0,0.0,0.0
21225819_21227246_0,0.0,0.019282073724143613,0.0
21225819_21226844_0,0.009920797012331199,0.029762391036993595,0.009920797012331199
21225824_21226824_0,0.12773429689629043,0.08972017135946331,0.19160144534443566
21225824_280227747_0,0.020315515575654072,0.020315515575654072,0.020315515575654072
21225824_3976104945_0,0.01302897262945192,0.05211589051780768,0.01302897262945192
21225825_21226608_0,0.1392119070429248,0.0,0.0
21225825_21226061_0,0.07528854888665423,0.0,0.0
21225826_21226048_0,0.01750682002957352,0.011671213353049013,0.011671213353049013
21225829_21227082_0,0.1392119070429248,0.06578554371208903,0.13157108742417806
21225829_21227302_0,0.1355381592655367,0.08972017135946331,0.20330723889830504
21225829_27560402_0,0.057764996580634304,0.014441249145158576,0.014441249145158576
21225833_11051128466_0,0.1392119070429248,0.08972017135946331,0.0
21225834_281691016_0,0.03538013833761478,0.0,0.011793379445871595
21225836_21226404_0,0.0,0.0,0.0
21225836_3976104945_0,0.0,0.028543843705641572,0.009514614568547191
21225843_21226848_0,0.0,0.0,0.029219638763942117
21225843_1253812997_0,0.00813438917074101,0.00813438917074101,0.00813438917074101
21225843_2564459446_0,0.0,0.0,0.03506801940469144
21225847_5429839588_0,0.1392119070429248,0.08972017135946331,0.0
21225848_9398135553_0,0.1392119070429248,0.08972017135946331,0.08245124395738221
21225848_1479249878_0,0.1392119070429248,0.08972017135946331,0.07393529898212009
21225850_21226159_0,0.10044136436511716,0.08972017135946331,0.05022068218255858
21225850_21227119_0,0.12110543268720278,0.08972017135946331,0.06055271634360139
21225852_5429836161_0,0.1392119070429248,0.08972017135946331,0.29325349486950625
21225853_21226105_0,0.1392119070429248,0.0,0.0
21225853_561071396_0,0.024698655519557407,0.0,0.0
21225853_2565027896_0,0.058894763020540364,0.0,0.0
21225854_2940260706_0,0.1392119070429248,0.08972017135946331,0.0
21225854_2940260710_0,0.040267439298554815,0.020133719649277407,0.0
21225855_260580000_0,0.04057960905142912,0.054106145401905496,0.04057960905142912
21225855_21226668_0,0.1392119070429248,0.08972017135946331,0.18278153393460542
21225855_21226073_0,0.03300824754246611,0.022005498361644074,0.03850962213287713
21225860_21226455_0,0.019423432043439205,0.025897909391252274,0.03884686408687841
21225860_27552409_0,0.08422641115237073,0.08972017135946331,0.05615094076824715
21225862_21226199_0,0.1392119070429248,0.08972017135946331,0.0779101961483959
21225865_21226262_0,0.03333416814679043,0.03333416814679043,0.016667084073395216
21225865_21227236_0,0.035876106535074434,0.0,0.0
21225865_21226629_0,0.06118830935583529,0.0,0.0
21225867_21227022_0,0.0,0.0,0.007670149023979079
21225867_21226377_0,0.0,0.0,0.0
21225869_281801263_0,0.13055306242106193,0.08972017135946331,0.04351768747368731
21225871_3371765471_0,0.1392119070429248,0.0,0.0
21225871_31107254_0,0.018417565793187457,0.009208782896593729,0.0
21225872_21226209_0,0.0,0.016650144784137837,0.0
21225872_12694865805_0,0.0,0.013727156495346317,0.0
21225882_27560180_0,0.015126593998242602,0.0,0.037816484995606504
21225882_21663192_0,0.032711142134118194,0.049066713201177295,0.024533356600588647
21225882_13919747_0,0.09328450169286553,0.0,0.18656900338573107
21225885_2092324665_0,0.028360058977837235,0.0,0.02268804718226979
21225885_28848502_0,0.1392119070429248,0.0,0.11477817877410328
21225885_1725740922_0,0.1392119070429248,0.0,0.03815820069178844
21225887_21226571_0,0.0,0.0,0.0
21225887_21227280_0,0.0,0.0,0.0
21225887_21226404_0,0.0,0.0,0.0
21225888_21227155_0,0.0,0.0,0.0
21225888_21227116_0,0.0,0.0,0.0
21225888_21226810_0,0.0,0.0,0.0
21225890_21227299_0,0.0,0.0,0.0
21225891_21226718_0,0.05277324867481679,0.08972017135946331,0.026386624337408394
21225891_21227246_0,0.007909649955799186,0.03954824977899593,0.0
21225896_21226895_0,0.1392119070429248,0.054593542075456435,0.054593542075456435
21225896_21227167_0,0.1392119070429248,0.03455259271491833,0.03455259271491833
21225898_21226622_0,0.1392119070429248,0.05148102588949673,0.025740512944748366
21225899_21493991_0,0.1392119070429248,0.08972017135946331,0.06572111492604162
21225899_29462547_0,0.12190163687452597,0.08972017135946331,0.12190163687452597
21225900_258002853_0,0.04914265495906167,0.04914265495906167,0.09828530991812334
21225900_21226557_0,0.02603457853580594,0.02603457853580594,0.06508644633951485
21225900_21226841_0,0.1392119070429248,0.08972017135946331,0.06997135574439761
21225901_21227074_0,0.04668212871582047,0.0,0.0
21225902_2567747154_0,0.10219765787971131,0.03406588595990377,0.23846120171932642
21225902_245396078_0,0.013230640940841447,0.01984596141126217,0.07938384564504868
21225903_2535076404_0,0.03776855953720282,0.03776855953720282,0.0
21225903_21227198_0,0.02908042404645608,0.02908042404645608,0.0
