road_id,signals,transport,pois
172539_172562_0,0.02746281025723346,0.009154270085744487,0.0022885675214361217
172539_34694336_0,0.007274078640670885,0.002909631456268354,0.0
172539_34694265_0,0.02074840489246996,0.008299361956987984,0.0
172545_271370539_0,0.05029509971596424,0.026704384148635192,0.0
172545_34694336_0,0.05029509971596424,0.019384773683868543,0.0
172545_28345515_0,0.04656984437838791,0.023284922189193955,0.005821230547298489
172546_28345850_0,0.05029509971596424,0.026704384148635192,0.01915521179963632
172546_530313_0,0.022136942850917007,0.022136942850917007,0.0
172547_28346151_0,0.0,0.009248006895892964,0.0
172547_172549_0,0.02092087544447813,0.01255252526668688,0.0
172547_34694265_0,0.0,0.026704384148635192,0.0
172549_29687949_0,0.0436245441762615,0.017449817670504603,0.0
172549_34694257_0,0.03629256981987903,0.014517027927951611,0.0
172549_172547_0,0.02092087544447813,0.01255252526668688,0.0
172558_530225_0,0.05029509971596424,0.0,0.10579078760256089
172558_29688040_0,0.017200695237537974,0.021500869046922468,0.012900521428153481
172562_530351_0,0.05029509971596424,0.026704384148635192,0.07202460023512676
172562_172539_0,0.027462810257233457,0.009154270085744485,0.0022885675214361213
172562_29690632_0,0.05029509971596424,0.00768442513368185,0.00768442513368185
172564_21509247_0,0.05029509971596424,0.0,0.11563692389246763
172564_29690346_0,0.05029509971596424,0.026704384148635192,0.03664656800638886
172566_530318_0,0.0,0.0,0.0
172566_29690840_0,0.027604580043796834,0.018403053362531223,0.027604580043796834
172586_29691250_0,0.0,0.026704384148635192,0.0
172586_10758633910_0,0.0,0.009286264072993128,0.0
172587_530205_0,0.05029509971596424,0.026704384148635192,0.08187623856309093
172587_29493004_0,0.007874880060300803,0.0026249600201002678,0.0026249600201002678
172589_530202_0,0.05029509971596424,0.026704384148635192,0.10499774030113919
172589_13381080693_0,0.017869152891638415,0.023825537188851224,0.023825537188851224
172594_223826118_0,0.05029509971596424,0.026704384148635192,0.2277438022800325
172594_29492993_0,0.019452535327125566,0.02431566915890696,0.014589401495344176
172594_13056045657_0,0.05029509971596424,0.026704384148635192,0.04333662997575744
484078_484121_0,0.05029509971596424,0.026704384148635192,0.0
484078_130088130_0,0.05029509971596424,0.011241488824302046,0.0
484121_21487129_0,0.04395204273550593,0.023973841492094142,0.0
484121_484078_0,0.05029509971596424,0.026704384148635192,0.0
484121_267385833_0,0.05029509971596424,0.009660062907010825,0.0
530161_280807026_0,0.007705365078325049,0.0038526825391625246,0.0012842275130541749
530168_530176_0,0.03347350145880715,0.0060860911743285725,0.0
